"hub1","hub2","priceAtHub1","priceAtHub2","spread","ratio"
"Transco-Z6 (non-NY north)","PNGTS","2.9935","3.55","-0.5565","0.843239436619718"
"Transco-Z6 (non-NY north)","REX E-ANR","2.9935","2.82","0.1735","1.06152482269504"
"Transco-Z6 (non-NY north)","REX E-MidW","2.9935","2.8133","0.1802","1.06405289162194"
"Transco-Z6 (non-NY north)","REX E-PEPL","2.9935","2.8347","0.1588","1.05602003739373"
"Transco-Z6 (non-NY north)","TETCO-M2 (receipt)","2.9935","1.8677","1.1258","1.60277346468919"
"Transco-Z6 (non-NY north)","TETCO-M3","2.9935","2.0133","0.9802","1.48686236527095"
"Transco-Z6 (non-NY north)","TGP-Z4 Marcellus","2.9935","1.5934","1.4001","1.87868708422242"
"Transco-Z6 (non-NY north)","TGP-Z4 Sta-219","2.9935","1.9995","0.994","1.49712428107027"
"Transco-Z6 (non-NY north)","TGP-Z4 Sta-313","2.9935","1.9199","1.0736","1.55919579144747"
"Transco-Z6 (non-NY north)","TGP-Z5 200L","2.9935","2.8582","0.1353","1.0473374851305"
"Transco-Z6 (non-NY north)","TGP-Z6 200L","2.9935","2.9601","0.0333999999999999","1.01128340258775"
"Transco-Z6 (non-NY north)","Transco-Z5 (non-WGL)","2.9935","2.9907","0.00280000000000014","1.00093623566389"
"Transco-Z6 (non-NY north)","Transco-Z6 (non-NY)","2.9935","3","-0.00649999999999995","0.997833333333333"
"Transco-Z6 (non-NY north)","Transco-Z6 (NY)","2.9935","3.027","-0.0335000000000001","0.988932936901222"
"Transco-Z6 (non-NY north)","ANR-LA","2.9935","2.7998","0.1937","1.06918351310808"
"Transco-Z6 (non-NY north)","ANR-SE-T","2.9935","2.7998","0.1937","1.06918351310808"
"Transco-Z6 (non-NY north)","Atmos Zone 3","2.9935","2.75","0.2435","1.08854545454545"
"Transco-Z6 (non-NY north)","Carthage","2.9935","2.8045","0.189","1.06739169192369"
"Transco-Z6 (non-NY north)","CG-Mainline","2.9935","2.8094","0.1841","1.06553000640706"
"Transco-Z6 (non-NY north)","CG-Onshore","2.9935","2.8227","0.1708","1.06050944131505"
"Transco-Z6 (non-NY north)","ETC-Maypearl","2.9935","2.73","0.2635","1.09652014652015"
"Transco-Z6 (non-NY north)","FGT-Z3","2.9935","2.9188","0.0747","1.0255927093326"
"Transco-Z6 (non-NY north)","Henry","2.9935","2.8463","0.1472","1.05171626321892"
"Transco-Z6 (non-NY north)","Houston Ship Channel","2.9935","2.8199","0.1736","1.06156246675414"
"Transco-Z6 (non-NY north)","Katy","2.9935","2.8196","0.1739","1.06167541495248"
"Transco-Z6 (non-NY north)","Katy-Lonestar Inter","2.9935","2.8206","0.1729","1.0612990143941"
"Transco-Z6 (non-NY north)","Katy-Oasis","2.9935","2.8197","0.1738","1.06163776288258"
"Transco-Z6 (non-NY north)","Moss Bluff Inter","2.9935","2.84","0.1535","1.05404929577465"
"Transco-Z6 (non-NY north)","NGPL-STX","2.9935","2.7828","0.2107","1.07571510708639"
"Transco-Z6 (non-NY north)","Nortex-Tolar Hub","2.9935","2.7867","0.2068","1.07420963864069"
"Transco-Z6 (non-NY north)","Pine Prairie","2.9935","2.8396","0.1539","1.05419777433441"
"Transco-Z6 (non-NY north)","Sonat-T1","2.9935","2.8512","0.1423","1.04990881032548"
"Transco-Z6 (non-NY north)","TETCO-ELA","2.9935","2.8115","0.182","1.06473412768985"
"Transco-Z6 (non-NY north)","TETCO-ETX","2.9935","2.7491","0.2444","1.08890182241461"
"Transco-Z6 (non-NY north)","TETCO-M1 30","2.9935","2.77","0.2235","1.08068592057762"
"Transco-Z6 (non-NY north)","TETCO-STX","2.9935","2.777","0.2165","1.07796182931221"
"Transco-Z6 (non-NY north)","TETCO-WLA","2.9935","2.81","0.1835","1.0653024911032"
"Transco-Z6 (non-NY north)","TGP-500L","2.9935","2.8556","0.1379","1.04829107718168"
"Transco-Z6 (non-NY north)","TGP-800L","2.9935","2.8206","0.1729","1.0612990143941"
"Transco-Z6 (non-NY north)","TGP-Z0","2.9935","2.774","0.2195","1.07912761355443"
"Transco-Z6 (non-NY north)","TGT-Mainline","2.9935","2.793","0.2005","1.07178660938059"
"Transco-Z6 (non-NY north)","TGT-North LA","2.9935","2.77","0.2235","1.08068592057762"
"Transco-Z6 (non-NY north)","TGT-SL","2.9935","2.81","0.1835","1.0653024911032"
"Transco-Z6 (non-NY north)","Transco-30","2.9935","2.81","0.1835","1.0653024911032"
"Transco-Z6 (non-NY north)","Transco-45","2.9935","2.8425","0.151","1.05312225153914"
"Transco-Z6 (non-NY north)","Transco-65","2.9935","2.8722","0.1213","1.0422324350672"
"Transco-Z6 (non-NY north)","Transco-85","2.9935","2.8948","0.0987","1.03409561973193"
"Transco-Z6 (non-NY north)","Tres Palacios (inj)","2.9935","2.7963","0.1972","1.07052176089833"
"Transco-Z6 (non-NY north)","Trunkline-ELA","2.9935","2.8122","0.1813","1.06446909892611"
"Transco-Z6 (non-NY north)","Trunkline-WLA","2.9935","2.81","0.1835","1.0653024911032"
"Transco-Z6 (non-NY north)","Trunkline-Z1A","2.9935","2.8014","0.1921","1.06857285642893"
"Transco-Z6 (non-NY north)","Alliance Delivered","2.9935","2.8556","0.1379","1.04829107718168"
"Transco-Z6 (non-NY north)","ANR-Joliet Hub","2.9935","2.85","0.1435","1.05035087719298"
"Transco-Z6 (non-NY north)","ANR-SW","2.9935","2.702","0.2915","1.10788304959289"
"Transco-Z6 (non-NY north)","APC-ACE","2.9935","2.8556","0.1379","1.04829107718168"
"Transco-Z6 (non-NY north)","Chicago Citygates","2.9935","2.8754","0.1181","1.04107254642832"
"Transco-Z6 (non-NY north)","Consumers","2.9935","3.0397","-0.0461999999999998","0.984801131690627"
"Transco-Z6 (non-NY north)","Demarc","2.9935","2.7968","0.1967","1.07033037757437"
"Transco-Z6 (non-NY north)","EGT-Flex","2.9935","2.6978","0.2957","1.10960782860108"
"Transco-Z6 (non-NY north)","Lebanon","2.9935","2.7951","0.1984","1.07098136023756"
"Transco-Z6 (non-NY north)","Michcon","2.9935","3.0357","-0.0421999999999998","0.986098758111803"
"Transco-Z6 (non-NY north)","NBPL-Vector","2.9935","2.8569","0.1366","1.04781406419546"
"Transco-Z6 (non-NY north)","NBPL-Ventura","2.9935","2.7975","0.196","1.07006255585344"
"Transco-Z6 (non-NY north)","NBPL-Will County","2.9935","2.8829","0.1106","1.03836414721288"
"Transco-Z6 (non-NY north)","NGPL-Amarillo","2.9935","2.76","0.2335","1.08460144927536"
"Transco-Z6 (non-NY north)","NGPL-GC Mainline","2.9935","2.8003","0.1932","1.06899260793486"
"Transco-Z6 (non-NY north)","NGPL-MidAm","2.9935","2.88","0.1135","1.03940972222222"
"Transco-Z6 (non-NY north)","NGPL-Midcont Pool","2.9935","2.7157","0.2778","1.10229406782782"
"Transco-Z6 (non-NY north)","NGPL-Nicor","2.9935","2.8694","0.1241","1.04324945981738"
"Transco-Z6 (non-NY north)","NGPL-Nipsco","2.9935","2.8894","0.1041","1.03602824115733"
"Transco-Z6 (non-NY north)","NGPL-TXOK","2.9935","2.7993","0.1942","1.06937448647876"
"Transco-Z6 (non-NY north)","NNG-Ventura","2.9935","2.8012","0.1923","1.06864915036413"
"Transco-Z6 (non-NY north)","OGT","2.9935","2.6995","0.294","1.10890905723282"
"Transco-Z6 (non-NY north)","Panhandle","2.9935","2.6017","0.3918","1.1505938424876"
"Transco-Z6 (non-NY north)","PGLC","2.9935","2.8737","0.1198","1.04168841563142"
"Transco-Z6 (non-NY north)","Southern Star","2.9935","2.6245","0.369","1.1405982091827"
"Transco-Z6 (non-NY north)","Ventura","2.9935","2.7991","0.1944","1.06945089493051"
"Transco-Z6 (non-NY north)","Cheyenne","2.9935","2.6592","0.3343","1.12571450060168"
"Transco-Z6 (non-NY north)","CIG-Mainline","2.9935","2.6076","0.3859","1.14799048933886"
"Transco-Z6 (non-NY north)","CIG-Mainline South","2.9935","2.5879","0.4056","1.15672939448974"
"Transco-Z6 (non-NY north)","EP-Permian","2.9935","2.6472","0.3463","1.13081746751284"
"Transco-Z6 (non-NY north)","EP-S.Mainline","2.9935","2.7791","0.2144","1.07714727789572"
"Transco-Z6 (non-NY north)","EP-SJ Blanco Pool","2.9935","2.6485","0.345","1.13026241268643"
"Transco-Z6 (non-NY north)","EP-SJ Bondad","2.9935","2.6395","0.354","1.13411630990718"
"Transco-Z6 (non-NY north)","EP-Waha","2.9935","2.6728","0.3207","1.11998653097875"
"Transco-Z6 (non-NY north)","Kingsgate","2.9935","2.5525","0.441","1.17277179236043"
"Transco-Z6 (non-NY north)","KRGT-Del Pool","2.9935","2.7741","0.2194","1.07908871345662"
"Transco-Z6 (non-NY north)","KRGT-Rec Pool","2.9935","2.6478","0.3457","1.130561220636"
"Transco-Z6 (non-NY north)","Malin","2.9935","2.6861","0.3074","1.11444101113138"
"Transco-Z6 (non-NY north)","NWP-Rocky Mtn","2.9935","2.6243","0.3692","1.14068513508364"
"Transco-Z6 (non-NY north)","NWP-Wyoming","2.9935","2.6095","0.384","1.14715462732324"
"Transco-Z6 (non-NY north)","Oasis - Waha Pool","2.9935","2.6759","0.3176","1.11868903920176"
"Transco-Z6 (non-NY north)","Opal Plant Tailgate","2.9935","2.6463","0.3472","1.13120205570041"
"Transco-Z6 (non-NY north)","PG&E - Citygate","2.9935","3.245","-0.2515","0.922496147919877"
"Transco-Z6 (non-NY north)","PG&E-Topock","2.9935","2.7813","0.2122","1.07629525761335"
"Transco-Z6 (non-NY north)","Pioneer","2.9935","2.6428","0.3507","1.13270016649009"
"Transco-Z6 (non-NY north)","Questar-North","2.9935","2.5966","0.3969","1.15285373180313"
"Transco-Z6 (non-NY north)","Questar-South","2.9935","2.61","0.3835","1.14693486590038"
"Transco-Z6 (non-NY north)","REX E-NGPL","2.9935","2.8148","0.1787","1.0634858604519"
"Transco-Z6 (non-NY north)","REX E-Trunk","2.9935","2.83","0.1635","1.05777385159011"
"Transco-Z6 (non-NY north)","SoCal Border","2.9935","2.7762","0.2173","1.07827245875657"
"Transco-Z6 (non-NY north)","Socal-Citygate","2.9935","2.9426","0.0508999999999999","1.01729762794807"
"Transco-Z6 (non-NY north)","Socal-Ehrenberg","2.9935","2.7759","0.2176","1.07838899095789"
"Transco-Z6 (non-NY north)","Socal-KRS","2.9935","2.7624","0.2311","1.08365913698233"
"Transco-Z6 (non-NY north)","Socal-Needles","2.9935","2.7776","0.2159","1.07772897465438"
"Transco-Z6 (non-NY north)","Stanfield","2.9935","2.6328","0.3607","1.13700243087208"
"Transco-Z6 (non-NY north)","TW-Blanco","2.9935","2.654","0.3395","1.12792012057272"
"Transco-Z6 (non-NY north)","TW-Central","2.9935","2.673","0.3205","1.11990273101384"
"Transco-Z6 (non-NY north)","Waha","2.9935","2.6995","0.294","1.10890905723282"
"Transco-Z6 (non-NY north)","White River Hub","2.9935","2.6481","0.3454","1.13043314074242"
"Transco-Z6 (non-NY)","Algonquin Citygates","3","2.6713","0.3287","1.12304870287875"
"Transco-Z6 (non-NY)","Col Gas TCO","3","2.8547","0.1453","1.05089851823309"
"Transco-Z6 (non-NY)","Dominion-North","3","1.8567","1.1433","1.61576991436419"
"Transco-Z6 (non-NY)","Dominion-South","3","1.8786","1.1214","1.59693388693708"
"Transco-Z6 (non-NY)","Iroquois (into)","3","3.1405","-0.1405","0.955261900971183"
"Transco-Z6 (non-NY)","Iroquois-Z2","3","3.1906","-0.1906","0.940262019682818"
"Transco-Z6 (non-NY)","Leidy-Transco","3","1.7776","1.2224","1.68766876687669"
"Transco-Z6 (non-NY)","Millennium EP","3","1.641","1.359","1.82815356489945"
"Transco-Z6 (non-NY)","PNGTS","3","3.55","-0.55","0.845070422535211"
"Transco-Z6 (non-NY)","REX E-ANR","3","2.82","0.18","1.06382978723404"
"Transco-Z6 (non-NY)","REX E-MidW","3","2.8133","0.1867","1.06636334553727"
"Transco-Z6 (non-NY)","REX E-PEPL","3","2.8347","0.1653","1.05831304899989"
"Transco-Z6 (non-NY)","TETCO-M2 (receipt)","3","1.8677","1.1323","1.60625368099802"
"Transco-Z6 (non-NY)","TETCO-M3","3","2.0133","0.9867","1.49009089554463"
"Transco-Z6 (non-NY)","TGP-Z4 Marcellus","3","1.5934","1.4066","1.88276641144722"
"Transco-Z6 (non-NY)","TGP-Z4 Sta-219","3","1.9995","1.0005","1.50037509377344"
"Transco-Z6 (non-NY)","TGP-Z4 Sta-313","3","1.9199","1.0801","1.56258138444711"
"Transco-Z6 (non-NY)","TGP-Z5 200L","3","2.8582","0.1418","1.04961164369183"
"Transco-Z6 (non-NY)","TGP-Z6 200L","3","2.9601","0.0398999999999998","1.01347927434884"
"Transco-Z6 (non-NY)","Transco-Z5 (non-WGL)","3","2.9907","0.00930000000000009","1.00310963988364"
"Transco-Z6 (non-NY)","Transco-Z6 (non-NY north)","3","2.9935","0.00649999999999995","1.00217137130449"
"Transco-Z6 (non-NY)","Transco-Z6 (NY)","3","3.027","-0.0270000000000001","0.991080277502478"
"Transco-Z6 (non-NY)","ANR-LA","3","2.7998","0.2002","1.07150510750768"
"Transco-Z6 (non-NY)","ANR-SE-T","3","2.7998","0.2002","1.07150510750768"
"Transco-Z6 (non-NY)","Atmos Zone 3","3","2.75","0.25","1.09090909090909"
"Transco-Z6 (non-NY)","Carthage","3","2.8045","0.1955","1.06970939561419"
"Transco-Z6 (non-NY)","CG-Mainline","3","2.8094","0.1906","1.06784366768705"
"Transco-Z6 (non-NY)","CG-Onshore","3","2.8227","0.1773","1.06281220108407"
"Transco-Z6 (non-NY)","ETC-Maypearl","3","2.73","0.27","1.0989010989011"
"Transco-Z6 (non-NY)","FGT-Z3","3","2.9188","0.0811999999999999","1.02781965191174"
"Transco-Z6 (non-NY)","Henry","3","2.8463","0.1537","1.05399992973334"
"Transco-Z6 (non-NY)","Houston Ship Channel","3","2.8199","0.1801","1.06386751303238"
"Transco-Z6 (non-NY)","Katy","3","2.8196","0.1804","1.06398070648319"
"Transco-Z6 (non-NY)","Katy-Lonestar Inter","3","2.8206","0.1794","1.06360348861944"
"Transco-Z6 (non-NY)","Katy-Oasis","3","2.8197","0.1803","1.06394297265667"
"Transco-Z6 (non-NY)","Moss Bluff Inter","3","2.84","0.16","1.05633802816901"
"Transco-Z6 (non-NY)","NGPL-STX","3","2.7828","0.2172","1.07805088400172"
"Transco-Z6 (non-NY)","Nortex-Tolar Hub","3","2.7867","0.2133","1.07654214662504"
"Transco-Z6 (non-NY)","Pine Prairie","3","2.8396","0.1604","1.05648682913086"
"Transco-Z6 (non-NY)","Sonat-T1","3","2.8512","0.1488","1.05218855218855"
"Transco-Z6 (non-NY)","TETCO-ELA","3","2.8115","0.1885","1.06704606082163"
"Transco-Z6 (non-NY)","TETCO-ETX","3","2.7491","0.2509","1.09126623258521"
"Transco-Z6 (non-NY)","TETCO-M1 30","3","2.77","0.23","1.08303249097473"
"Transco-Z6 (non-NY)","TETCO-STX","3","2.777","0.223","1.08030248469571"
"Transco-Z6 (non-NY)","TETCO-WLA","3","2.81","0.19","1.06761565836299"
"Transco-Z6 (non-NY)","TGP-500L","3","2.8556","0.1444","1.05056730634543"
"Transco-Z6 (non-NY)","TGP-800L","3","2.8206","0.1794","1.06360348861944"
"Transco-Z6 (non-NY)","TGP-Z0","3","2.774","0.226","1.08147080028839"
"Transco-Z6 (non-NY)","TGT-Mainline","3","2.793","0.207","1.07411385606874"
"Transco-Z6 (non-NY)","TGT-North LA","3","2.77","0.23","1.08303249097473"
"Transco-Z6 (non-NY)","TGT-SL","3","2.81","0.19","1.06761565836299"
"Transco-Z6 (non-NY)","Transco-30","3","2.81","0.19","1.06761565836299"
"Transco-Z6 (non-NY)","Transco-45","3","2.8425","0.1575","1.05540897097625"
"Transco-Z6 (non-NY)","Transco-65","3","2.8722","0.1278","1.04449550866931"
"Transco-Z6 (non-NY)","Transco-85","3","2.8948","0.1052","1.03634102528672"
"Transco-Z6 (non-NY)","Tres Palacios (inj)","3","2.7963","0.2037","1.07284626113078"
"Transco-Z6 (non-NY)","Trunkline-ELA","3","2.8122","0.1878","1.06678045658204"
"Transco-Z6 (non-NY)","Trunkline-WLA","3","2.81","0.19","1.06761565836299"
"Transco-Z6 (non-NY)","Trunkline-Z1A","3","2.8014","0.1986","1.07089312486614"
"Transco-Z6 (non-NY)","Alliance Delivered","3","2.8556","0.1444","1.05056730634543"
"Transco-Z6 (non-NY)","ANR-Joliet Hub","3","2.85","0.15","1.05263157894737"
"Transco-Z6 (non-NY)","ANR-SW","3","2.702","0.298","1.11028867505551"
"Transco-Z6 (non-NY)","APC-ACE","3","2.8556","0.1444","1.05056730634543"
"Transco-Z6 (non-NY)","Chicago Citygates","3","2.8754","0.1246","1.04333310148153"
"Transco-Z6 (non-NY)","Consumers","3","3.0397","-0.0396999999999998","0.986939500608613"
"Transco-Z6 (non-NY)","Demarc","3","2.7968","0.2032","1.07265446224256"
"Transco-Z6 (non-NY)","EGT-Flex","3","2.6978","0.3022","1.11201719919935"
"Transco-Z6 (non-NY)","Lebanon","3","2.7951","0.2049","1.07330685843083"
"Transco-Z6 (non-NY)","Michcon","3","3.0357","-0.0356999999999998","0.988239944658563"
"Transco-Z6 (non-NY)","NBPL-Vector","3","2.8569","0.1431","1.05008925758689"
"Transco-Z6 (non-NY)","NBPL-Ventura","3","2.7975","0.2025","1.07238605898123"
"Transco-Z6 (non-NY)","NBPL-Will County","3","2.8829","0.1171","1.04061882132575"
"Transco-Z6 (non-NY)","NGPL-Amarillo","3","2.76","0.24","1.08695652173913"
"Transco-Z6 (non-NY)","NGPL-GC Mainline","3","2.8003","0.1997","1.07131378780845"
"Transco-Z6 (non-NY)","NGPL-MidAm","3","2.88","0.12","1.04166666666667"
"Transco-Z6 (non-NY)","NGPL-Midcont Pool","3","2.7157","0.2843","1.10468755753581"
"Transco-Z6 (non-NY)","NGPL-Nicor","3","2.8694","0.1306","1.04551474175786"
"Transco-Z6 (non-NY)","NGPL-Nipsco","3","2.8894","0.1106","1.03827784315083"
"Transco-Z6 (non-NY)","NGPL-TXOK","3","2.7993","0.2007","1.07169649555246"
"Transco-Z6 (non-NY)","NNG-Ventura","3","2.8012","0.1988","1.0709695844638"
"Transco-Z6 (non-NY)","OGT","3","2.6995","0.3005","1.11131691053899"
"Transco-Z6 (non-NY)","Panhandle","3","2.6017","0.3983","1.15309220894031"
"Transco-Z6 (non-NY)","PGLC","3","2.8737","0.1263","1.04395030796534"
"Transco-Z6 (non-NY)","Southern Star","3","2.6245","0.3755","1.14307487140408"
"Transco-Z6 (non-NY)","Ventura","3","2.7991","0.2009","1.07177306991533"
"Transco-Z6 (non-NY)","Cheyenne","3","2.6592","0.3408","1.12815884476534"
"Transco-Z6 (non-NY)","CIG-Mainline","3","2.6076","0.3924","1.15048320294524"
"Transco-Z6 (non-NY)","CIG-Mainline South","3","2.5879","0.4121","1.159241083504"
"Transco-Z6 (non-NY)","EP-Permian","3","2.6472","0.3528","1.13327289211242"
"Transco-Z6 (non-NY)","EP-S.Mainline","3","2.7791","0.2209","1.07948616458566"
"Transco-Z6 (non-NY)","EP-SJ Blanco Pool","3","2.6485","0.3515","1.13271663205588"
"Transco-Z6 (non-NY)","EP-SJ Bondad","3","2.6395","0.3605","1.13657889751847"
"Transco-Z6 (non-NY)","EP-Waha","3","2.6728","0.3272","1.12241843759353"
"Transco-Z6 (non-NY)","Kingsgate","3","2.5525","0.4475","1.17531831537708"
"Transco-Z6 (non-NY)","KRGT-Del Pool","3","2.7741","0.2259","1.08143181572402"
"Transco-Z6 (non-NY)","KRGT-Rec Pool","3","2.6478","0.3522","1.13301608882846"
"Transco-Z6 (non-NY)","Malin","3","2.6861","0.3139","1.1168608763635"
"Transco-Z6 (non-NY)","NWP-Rocky Mtn","3","2.6243","0.3757","1.14316198605342"
"Transco-Z6 (non-NY)","NWP-Wyoming","3","2.6095","0.3905","1.14964552596283"
"Transco-Z6 (non-NY)","Oasis - Waha Pool","3","2.6759","0.3241","1.12111812848014"
"Transco-Z6 (non-NY)","Opal Plant Tailgate","3","2.6463","0.3537","1.13365831538374"
"Transco-Z6 (non-NY)","PG&E - Citygate","3","3.245","-0.245","0.924499229583975"
"Transco-Z6 (non-NY)","PG&E-Topock","3","2.7813","0.2187","1.07863229425089"
"Transco-Z6 (non-NY)","Pioneer","3","2.6428","0.3572","1.1351596791282"
"Transco-Z6 (non-NY)","Questar-North","3","2.5966","0.4034","1.15535700531464"
"Transco-Z6 (non-NY)","Questar-South","3","2.61","0.39","1.14942528735632"
"Transco-Z6 (non-NY)","REX E-NGPL","3","2.8148","0.1852","1.06579508313202"
"Transco-Z6 (non-NY)","REX E-Trunk","3","2.83","0.17","1.06007067137809"
"Transco-Z6 (non-NY)","SoCal Border","3","2.7762","0.2238","1.08061378863194"
"Transco-Z6 (non-NY)","Socal-Citygate","3","2.9426","0.0573999999999999","1.01950655882553"
"Transco-Z6 (non-NY)","Socal-Ehrenberg","3","2.7759","0.2241","1.08073057386793"
"Transco-Z6 (non-NY)","Socal-KRS","3","2.7624","0.2376","1.08601216333623"
"Transco-Z6 (non-NY)","Socal-Needles","3","2.7776","0.2224","1.08006912442396"
"Transco-Z6 (non-NY)","Stanfield","3","2.6328","0.3672","1.13947128532361"
"Transco-Z6 (non-NY)","TW-Blanco","3","2.654","0.346","1.13036925395629"
"Transco-Z6 (non-NY)","TW-Central","3","2.673","0.327","1.12233445566779"
"Transco-Z6 (non-NY)","Waha","3","2.6995","0.3005","1.11131691053899"
"Transco-Z6 (non-NY)","White River Hub","3","2.6481","0.3519","1.13288773082588"
